TimeStamp,Ax,Ay,Az,Gx,Gy,Gz,Mx,My,Mz,Activity
1.55421E+12,-9.528923,-0.3357868,1.6178818,-0.165116,-0.03195793,-0.083090626,10.02,46.62,-28.44,4
1.55421E+12,-9.557653,-0.3597288,1.5269021,-0.14061491,-0.02876214,-0.08735169,10.08,46.86,-28.26,4
1.55421E+12,-9.442732,-0.3405752,1.5029601,-0.112918034,-0.029827405,-0.08522116,10.08,47.1,-28.02,4
1.55421E+12,-9.619903,-0.3788824,1.584363,-0.08841695,-0.02876214,-0.07989483,10.14,47.16,-28.02,4
1.55421E+12,-9.586384,-0.29269117,1.5508442,-0.06924219,-0.025566347,-0.07456851,10.02,47.28,-27.9,4
1.55421E+12,-9.56723,-0.38367084,1.5029601,-0.06178534,-0.01917476,-0.07563378,9.96,47.34,-27.84,4
1.55421E+12,-9.619903,-0.350152,1.536479,-0.05752428,-0.017044231,-0.068176925,9.84,47.28,-27.78,4
1.55421E+12,-9.605537,-0.29747957,1.4502877,-0.053263225,-0.014913702,-0.054328486,9.78,47.28,-27.78,4
1.55421E+12,-9.672575,-0.31663316,1.6130934,-0.03834952,-0.01917476,-0.051132694,9.66,47.28,-27.78,4
1.55421E+12,-9.77792,-0.41718966,1.536479,-0.011717909,-0.015978966,-0.049002163,9.6,47.28,-27.72,4
1.55421E+12,-9.801862,-0.45070848,1.6609775,0.008522116,-0.010652645,-0.04261058,9.48,47.22,-27.66,4
1.55421E+12,-9.68694,-0.374094,1.4838065,0.023435818,-0.008522116,-0.03834952,9.42,47.22,-27.6,4
1.55421E+12,-9.576807,-0.44113165,1.5029601,0.040480047,-0.006391587,-0.037284255,9.48,47.22,-27.54,4
1.55421E+12,-9.610326,-0.3597288,1.6370354,0.05965481,-0.00958738,-0.03834952,9.48,47.22,-27.42,4
1.55421E+12,-9.615114,-0.39803603,1.4885949,0.07563378,-0.003195793,-0.03834952,9.48,47.22,-27.36,4
1.55421E+12,-9.524135,-0.44113165,1.6418238,0.08841695,-0.007456851,-0.036218993,9.48,47.28,-27.36,4
1.55421E+12,-9.543288,-0.31184477,1.560421,0.10013486,-0.003195793,-0.037284255,9.48,47.28,-27.3,4
1.55421E+12,-9.591172,-0.46507367,1.536479,0.11611383,-0.002130529,-0.035153728,9.54,47.28,-27.36,4
1.55421E+12,-9.495404,-0.3693056,1.4742297,0.13848437,0.005326322,-0.029827405,9.54,47.34,-27.36,4
1.55421E+12,-9.56723,-0.38845924,1.584363,0.15765914,0.011717909,-0.023435818,9.6,47.34,-27.36,4
1.55421E+12,-9.533711,-0.29747957,1.3545196,0.17257284,0.011717909,-0.015978966,9.66,47.28,-27.42,4
1.55421E+12,-9.643845,-0.28311434,1.4311341,0.18855181,0.015978966,-0.00958738,9.66,47.22,-27.42,4
1.55421E+12,-9.643845,-0.2208651,1.4790181,0.20026971,0.013848438,-0.003195793,9.66,47.1,-27.48,4
1.55421E+12,-9.639056,-0.2208651,1.3545196,0.20026971,0.015978966,-0.002130529,9.72,46.98,-27.54,4
1.55421E+12,-9.605537,-0.077213004,1.3688848,0.1949434,0.020240024,0,9.72,46.86,-27.6,4
1.55421E+12,-9.610326,-0.10594343,1.4838065,0.18961707,0.025566347,-0.004261058,9.78,46.74,-27.72,4
1.55421E+12,-9.619903,-0.13467385,1.311424,0.18216023,0.026631612,-0.004261058,9.78,46.68,-27.78,4
1.55421E+12,-9.586384,-0.14425065,1.3880384,0.18002969,0.027696876,-0.004261058,9.78,46.56,-27.84,4
1.55421E+12,-9.65821,-0.25438392,1.3784616,0.18322548,0.029827405,-0.008522116,9.78,46.5,-27.9,4
1.55421E+12,-9.605537,-0.14425065,1.2779051,0.18642128,0.027696876,-0.00958738,9.84,46.44,-27.9,4
1.55421E+12,-9.586384,-0.15861586,1.4790181,0.19068234,0.04261058,-0.014913702,9.84,46.5,-27.96,4
1.55421E+12,-9.56723,-0.15861586,1.359308,0.2034655,0.043675844,-0.013848438,9.9,46.44,-28.02,4
1.55421E+12,-9.586384,-0.05327099,1.3880384,0.21518342,0.0479369,-0.010652645,9.9,46.38,-28.02,4
1.55421E+12,-9.557653,-0.05327099,1.4024036,0.21944448,0.04474111,-0.008522116,9.84,46.32,-28.08,4
1.55421E+12,-9.586384,-0.10115502,1.335366,0.22264028,0.0479369,-0.00958738,9.84,46.32,-28.2,4
1.55421E+12,-9.667787,0.047285482,1.4263457,0.2247708,0.054328486,-0.012783174,9.84,46.26,-28.32,4
1.55421E+12,-9.734824,-0.02932897,1.1055226,0.23009712,0.05219796,-0.023435818,9.84,46.2,-28.56,4
1.55421E+12,-9.696517,0.12868834,1.287482,0.2247708,0.05539375,-0.026631612,9.9,46.14,-28.74,4
1.55421E+12,-9.667787,0.013766659,1.3497312,0.19920446,0.0479369,-0.03089267,9.96,46.02,-28.92,4
1.55421E+12,-9.720459,0.037708677,1.1150994,0.16618125,0.037284255,-0.03195793,9.96,45.9,-29.16,4
1.55421E+12,-9.586384,0.12389994,1.2348095,0.14274544,0.036218993,-0.035153728,10.02,45.78,-29.34,4
1.55421E+12,-9.667787,0.004189853,1.2108675,0.13422333,0.033023197,-0.040480047,10.08,45.66,-29.52,4
1.55421E+12,-9.682152,0.0712275,1.1055226,0.128897,0.025566347,-0.04261058,10.08,45.54,-29.7,4
1.55421E+12,-9.662998,0.13826515,1.1294646,0.12144015,0.01917476,-0.041545313,10.14,45.42,-29.82,4
1.55421E+12,-9.624691,0.0664391,1.134253,0.10652645,0.014913702,-0.036218993,10.14,45.3,-29.88,4
1.55421E+12,-9.662998,0.14305355,1.2252327,0.09374327,0.013848438,-0.03195793,10.14,45.06,-29.94,4
1.55421E+12,-9.595961,0.11911154,1.1007342,0.084155895,0.011717909,-0.03195793,10.14,44.76,-30,4
1.55421E+12,-9.758766,0.18136078,1.1629834,0.07350325,0.012783174,-0.036218993,10.08,44.46,-30.06,4
1.55421E+12,-9.653421,0.15263036,1.0911574,0.053263225,0.00958738,-0.035153728,10.02,44.22,-30.18,4
1.55421E+12,-9.610326,0.12389994,1.1534066,0.03089267,0.004261058,-0.03195793,9.9,43.98,-30.24,4
1.55421E+12,-9.643845,0.061650693,1.0528502,0.011717909,0.001065265,-0.03089267,9.84,43.8,-30.3,4
1.55421E+12,-9.639056,0.20051439,1.0959458,0.003195793,0.001065265,-0.027696876,9.78,43.56,-30.36,4
1.55421E+12,-9.615114,0.27234045,1.1150994,-0.001065265,-0.005326322,-0.027696876,9.72,43.38,-30.42,4
1.55421E+12,-9.653421,0.17657238,1.1773487,-0.011717909,-0.003195793,-0.025566347,9.72,43.26,-30.48,4
1.55421E+12,-9.648633,0.12868834,1.1725603,-0.026631612,-0.005326322,-0.017044231,9.66,43.32,-30.48,4
1.55421E+12,-9.610326,0.19572599,1.2012907,-0.035153728,-0.00958738,-0.010652645,9.72,43.32,-30.48,4
1.55421E+12,-9.600749,0.25318682,1.1007342,-0.04474111,-0.012783174,-0.00958738,9.78,43.38,-30.48,4
1.55421E+12,-9.639056,0.2100912,1.1534066,-0.06178534,-0.017044231,-0.008522116,9.9,43.38,-30.48,4
1.55421E+12,-9.730036,0.24839842,1.062427,-0.083090626,-0.024501082,-0.008522116,9.96,43.44,-30.48,4
1.55421E+12,-9.734824,0.32022446,1.110311,-0.10759171,-0.03195793,-0.003195793,10.02,43.44,-30.48,4
1.55421E+12,-9.744401,0.25797522,1.0672154,-0.12783173,-0.033023197,0.004261058,10.08,43.5,-30.42,4
1.55421E+12,-9.706094,0.3393781,1.1246762,-0.14913702,-0.036218993,0.011717909,10.08,43.5,-30.36,4
1.55421E+12,-9.773131,0.24361002,1.3640964,-0.17044231,-0.03834952,0.010652645,10.08,43.56,-30.36,4
1.55421E+12,-9.744401,0.14784196,1.0911574,-0.20133498,-0.043675844,0.001065265,10.02,43.62,-30.3,4
1.55421E+12,-9.773131,0.22924481,1.3210008,-0.22690132,-0.05539375,-0.003195793,9.96,43.68,-30.24,4
1.55421E+12,-9.787497,0.032920275,1.287482,-0.24607609,-0.060720075,0,9.9,43.68,-30.24,4
1.55421E+12,-9.543288,0.14784196,1.3736732,-0.25246766,-0.068176925,0.003195793,9.9,43.74,-30.18,4
1.55421E+12,-9.619903,-0.00059855,1.4981717,-0.23222765,-0.066046394,-0.001065265,9.9,43.8,-30.12,4
1.55421E+12,-9.528923,0.037708677,1.4550761,-0.20453078,-0.06391586,-0.008522116,9.96,43.8,-30.06,4
1.55421E+12,-9.485827,0.05686229,1.6753427,-0.17150758,-0.060720075,-0.017044231,10.02,43.86,-30,4
1.55421E+12,-9.437943,0.0712275,1.4215573,-0.14594123,-0.056459017,-0.033023197,10.14,43.92,-29.94,4
1.55421E+12,-9.437943,0.17657238,1.6370354,-0.13954964,-0.054328486,-0.04474111,10.2,43.98,-29.88,4
1.55421E+12,-9.442732,0.13347675,1.6705543,-0.13102753,-0.04580637,-0.05965481,10.32,44.1,-29.76,4
1.55421E+12,-9.461885,0.023343466,1.5269021,-0.14061491,-0.04261058,-0.07456851,10.38,44.16,-29.7,4
1.55421E+12,-9.524135,-0.110731825,1.6130934,-0.15126756,-0.036218993,-0.08735169,10.44,44.22,-29.58,4
1.55421E+12,-9.509769,-0.034117375,1.5269021,-0.15020229,-0.034088463,-0.096939065,10.5,44.28,-29.46,4
1.55421E+12,-9.5385,-0.13467385,1.584363,-0.13635385,-0.033023197,-0.09374327,10.5,44.34,-29.4,4
1.55421E+12,-9.629479,-0.10594343,1.3305776,-0.10439592,-0.03195793,-0.082025364,10.5,44.46,-29.34,4
1.55421E+12,-9.605537,-0.2112883,1.5699978,-0.05965481,-0.039414786,-0.07350325,10.5,44.58,-29.28,4
1.55421E+12,-9.68694,-0.08200141,1.6514006,-0.010652645,-0.043675844,-0.07137272,10.56,44.7,-29.22,4
1.55421E+12,-9.691729,0.076015905,1.7136499,0.01917476,-0.04474111,-0.07137272,10.56,44.94,-29.16,4
1.55421E+12,-9.710882,-0.019752163,1.5173253,0.014913702,-0.04261058,-0.06711166,10.56,45.24,-29.1,4
1.55421E+12,-9.725247,-0.02932897,1.5221137,-0.001065265,-0.04474111,-0.058589544,10.56,45.48,-29.04,4
1.55421E+12,-9.691729,-0.12988544,1.560421,-0.004261058,-0.04580637,-0.06178534,10.5,45.72,-28.98,4
1.55421E+12,-9.739613,-0.077213004,1.5316905,0.015978966,-0.05006743,-0.06711166,10.38,45.96,-28.98,4
1.55421E+12,-9.696517,0.008978256,1.4502877,0.039414786,-0.046871636,-0.07137272,10.2,46.26,-28.92,4
1.55421E+12,-9.572019,-0.15861586,1.4598645,0.0628506,-0.0479369,-0.07350325,10.14,46.44,-28.92,4
1.55421E+12,-9.56723,-0.11552023,1.6226702,0.07137272,-0.04261058,-0.07563378,10.02,46.56,-28.86,4
1.55421E+12,-9.543288,-0.110731825,1.5747862,0.19920446,0.005326322,-0.0777643,9.84,46.2,-29.1,4
1.55421E+12,-9.543288,-0.110731825,1.5747862,0.19920446,0.005326322,-0.0777643,9.84,46.2,-29.1,4
1.55421E+12,-9.543288,-0.110731825,1.5747862,0.19920446,0.005326322,-0.0777643,9.84,46.2,-29.1,4
1.55421E+12,-9.543288,-0.110731825,1.5747862,0.19920446,0.005326322,-0.0777643,9.84,46.2,-29.1,4
1.55421E+12,-9.490616,-0.11552023,1.4838065,0.22690132,0.018109497,-0.0777643,9.84,46.02,-29.16,4
1.55421E+12,-9.562442,-0.2112883,1.6130934,0.25033715,0.027696876,-0.07669904,9.84,45.9,-29.22,4
1.55421E+12,-9.610326,-0.14903906,1.5891514,0.26738137,0.034088463,-0.07456851,9.84,45.78,-29.22,4
1.55421E+12,-9.639056,-0.11552023,1.5029601,0.28442562,0.033023197,-0.082025364,9.84,45.66,-29.28,4
1.55421E+12,-9.581595,-0.110731825,1.536479,0.30040458,0.033023197,-0.080960095,9.78,45.6,-29.34,4
1.55421E+12,-9.643845,-0.077213004,1.560421,0.30466563,0.036218993,-0.07243799,9.72,45.54,-29.4,4
1.55421E+12,-9.586384,0.008978256,1.4359225,0.30679616,0.037284255,-0.068176925,9.66,45.66,-29.52,4
1.55421E+12,-9.572019,0.037708677,1.4167689,0.3110572,0.04474111,-0.070307456,9.6,45.66,-29.58,4
1.55421E+12,-9.562442,0.013766659,1.4311341,0.3174488,0.04580637,-0.07350325,9.54,45.66,-29.7,4
1.55421E+12,-9.572019,0.08080431,1.3449428,0.3153183,0.05006743,-0.07350325,9.54,45.66,-29.82,4
1.55421E+12,-9.5385,0.0664391,1.3305776,0.2876214,0.051132694,-0.06711166,9.48,45.6,-29.94,4
1.55421E+12,-9.653421,0.2148796,1.3545196,0.257794,0.05539375,-0.060720075,9.48,45.54,-30.06,4
1.55421E+12,-9.643845,0.08080431,1.3018472,0.23329292,0.05965481,-0.05219796,9.48,45.48,-30.18,4
1.55421E+12,-9.624691,0.16220717,1.2587515,0.21837921,0.060720075,-0.05006743,9.48,45.42,-30.36,4
1.55421E+12,-9.667787,0.18614918,1.1965023,0.20772657,0.058589544,-0.04474111,9.48,45.3,-30.48,4
1.55421E+12,-9.696517,0.23882163,1.2252327,0.19068234,0.05965481,-0.034088463,9.48,45.24,-30.54,4
1.55421E+12,-9.591172,0.20051439,1.2012907,0.15446335,0.06178534,-0.02130529,9.48,45.12,-30.66,4
1.55421E+12,-9.605537,0.0664391,1.2443863,0.1257012,0.058589544,-0.012783174,9.54,45,-30.84,4
1.55421E+12,-9.624691,0.14784196,1.2108675,0.10759171,0.05752428,-0.005326322,9.54,44.88,-30.96,4
1.55421E+12,-9.773131,0.26755205,1.1150994,0.096939065,0.05752428,0.001065265,9.6,44.7,-31.08,4
1.55421E+12,-9.629479,0.20051439,1.1486182,0.07989483,0.058589544,0.007456851,9.6,44.58,-31.26,4
1.55421E+12,-9.696517,0.24361002,1.1677719,0.05219796,0.05965481,0.018109497,9.66,44.4,-31.38,4
1.55421E+12,-9.696517,0.22924481,1.0576386,0.024501082,0.06178534,0.026631612,9.72,44.22,-31.5,4
1.55421E+12,-9.677363,0.14305355,1.134253,-0.001065265,0.06178534,0.027696876,9.78,44.1,-31.56,4
1.55421E+12,-9.615114,0.26755205,1.1629834,-0.025566347,0.06178534,0.034088463,9.9,44.04,-31.62,4
1.55421E+12,-9.605537,0.16220717,1.1821371,-0.039414786,0.06391586,0.041545313,9.96,43.98,-31.56,4
1.55421E+12,-9.677363,0.24361002,1.1773487,-0.051132694,0.06498113,0.05219796,10.08,43.92,-31.56,4
1.55421E+12,-9.682152,0.13826515,1.1773487,-0.05219796,0.06498113,0.058589544,10.2,43.92,-31.62,4
1.55421E+12,-9.734824,0.18136078,1.1150994,-0.04580637,0.06711166,0.060720075,10.26,43.86,-31.56,4
1.55421E+12,-9.710882,0.23882163,1.1055226,-0.039414786,0.068176925,0.056459017,10.32,43.86,-31.56,4
1.55421E+12,-9.619903,0.26755205,1.1486182,-0.043675844,0.066046394,0.049002163,10.44,43.8,-31.56,4
1.55421E+12,-9.715671,0.3537433,1.0384849,-0.05219796,0.0628506,0.039414786,10.5,43.68,-31.56,4
1.55421E+12,-9.615114,0.30107087,1.0049661,-0.06498113,0.05752428,0.02876214,10.5,43.62,-31.5,4
1.55421E+12,-9.753978,0.29149407,0.97623575,-0.07989483,0.046871636,0.012783174,10.56,43.56,-31.5,4
1.55421E+12,-9.682152,0.3824737,1.1198878,-0.08628642,0.03195793,0,10.56,43.5,-31.44,4
1.55421E+12,-9.682152,0.32022446,1.0815806,-0.10013486,0.020240024,-0.007456851,10.62,43.5,-31.38,4
1.55421E+12,-9.619903,0.16220717,1.0815806,-0.111852765,0.011717909,-0.012783174,10.68,43.44,-31.32,4
1.55421E+12,-9.720459,0.26755205,1.0815806,-0.113983296,0.00958738,-0.026631612,10.8,43.44,-31.2,4
1.55421E+12,-9.548077,0.20530279,1.0767922,-0.111852765,0.011717909,-0.039414786,10.86,43.44,-31.14,4
1.55421E+12,-9.639056,0.13826515,1.158195,-0.10652645,0.011717909,-0.04261058,10.86,43.44,-31.08,4
1.55421E+12,-9.562442,0.17178397,1.1150994,-0.098004326,0.011717909,-0.04474111,10.86,43.44,-31.02,4
1.55421E+12,-9.720459,0.17178397,1.0959458,-0.08735169,0.011717909,-0.0479369,10.86,43.44,-30.96,4
1.55421E+12,-9.691729,0.17657238,1.1965023,-0.07456851,0.012783174,-0.053263225,10.8,43.44,-30.84,4
1.55421E+12,-9.629479,0.2100912,1.1150994,-0.068176925,0.012783174,-0.053263225,10.8,43.44,-30.78,4
1.55421E+12,-9.619903,0.13826515,1.0528502,-0.066046394,0.013848438,-0.05752428,10.74,43.5,-30.66,4
1.55421E+12,-9.634268,0.20530279,0.9379285,-0.07137272,0.008522116,-0.06711166,10.8,43.5,-30.6,4
1.55421E+12,-9.672575,0.23882163,0.9139865,-0.0777643,0.006391587,-0.07137272,10.8,43.56,-30.48,4
1.55421E+12,-9.605537,0.14784196,0.96187055,-0.08522116,0.004261058,-0.07669904,10.8,43.56,-30.42,4
1.55421E+12,-9.667787,0.061650693,0.99538934,-0.07882957,0.001065265,-0.080960095,10.86,43.68,-30.3,4
1.55421E+12,-9.753978,0.013766659,1.1965023,-0.06711166,0.001065265,-0.08628642,10.92,43.86,-30.24,4
1.55421E+12,-9.662998,0.090381116,1.1150994,-0.0479369,0,-0.09267801,11.04,43.98,-30.24,4
1.55421E+12,-9.672575,-0.014963761,1.1007342,-0.03195793,0.001065265,-0.09267801,11.04,44.16,-30.24,4
1.55421E+12,-9.615114,0.05686229,1.0193313,-0.027696876,-0.004261058,-0.09267801,11.1,44.28,-30.18,4
1.55421E+12,-9.672575,0.02813187,1.0720038,-0.025566347,-0.001065265,-0.0958738,11.04,44.4,-30.18,4
1.55421E+12,-9.68694,0.05686229,1.0432734,-0.010652645,-0.005326322,-0.101200126,10.98,44.52,-30.18,4
1.55421E+12,-9.662998,-0.02932897,1.0767922,0.002130529,-0.006391587,-0.10652645,10.92,44.64,-30.12,4
1.55421E+12,-9.696517,-0.014963761,1.2204443,0.014913702,-0.010652645,-0.10652645,10.8,44.7,-30.12,4
1.55421E+12,-9.648633,-0.019752163,1.0767922,0.029827405,-0.013848438,-0.10865697,10.74,44.7,-30.12,4
1.55421E+12,-9.691729,0.013766659,1.0145429,0.04474111,-0.013848438,-0.11504856,10.62,44.7,-30.12,4
1.55421E+12,-9.677363,-0.034117375,0.99060094,0.05752428,-0.015978966,-0.111852765,10.5,44.76,-30.18,4
1.55421E+12,-9.619903,-0.10115502,1.0432734,0.06498113,-0.00958738,-0.10972224,10.44,44.76,-30.18,4
1.55421E+12,-9.739613,0.047285482,1.1055226,0.07137272,-0.012783174,-0.10652645,10.38,44.76,-30.18,4
1.55421E+12,-9.739613,-0.02932897,0.99060094,0.07350325,-0.013848438,-0.10546118,10.32,44.76,-30.18,4
1.55421E+12,-9.825804,0.04249708,0.9139865,0.0777643,-0.012783174,-0.10972224,10.32,44.76,-30.24,4
1.55421E+12,-9.749189,0.0712275,1.0241197,0.07456851,-0.013848438,-0.10439592,10.32,44.76,-30.24,4
1.55421E+12,-9.696517,0.047285482,1.0672154,0.058589544,-0.015978966,-0.09267801,10.32,44.76,-30.24,4
1.55421E+12,-9.720459,0.05686229,1.0241197,0.03834952,-0.014913702,-0.084155895,10.38,44.76,-30.3,4
1.55421E+12,-9.682152,0.004189853,1.0480618,0.025566347,-0.015978966,-0.083090626,10.38,44.76,-30.42,4
1.55421E+12,-9.720459,0.090381116,1.1438298,0.03089267,-0.011717909,-0.082025364,10.32,44.7,-30.48,4
1.55421E+12,-9.725247,0.018555064,1.1438298,0.03195793,-0.010652645,-0.080960095,10.32,44.7,-30.54,4
1.55421E+12,-9.715671,-0.014963761,1.0384849,0.02130529,-0.00958738,-0.080960095,10.32,44.7,-30.6,4
1.55421E+12,-9.639056,-0.024540568,1.110311,0.012783174,-0.011717909,-0.083090626,10.32,44.7,-30.66,4
1.55421E+12,-9.619903,-0.05805939,1.2108675,-0.002130529,-0.010652645,-0.084155895,10.32,44.7,-30.72,4
1.55421E+12,-9.595961,-0.18255788,1.3018472,-0.004261058,-0.011717909,-0.080960095,10.32,44.76,-30.72,4
1.55421E+12,-9.600749,-0.12509704,1.1917139,0.007456851,-0.012783174,-0.0777643,10.32,44.76,-30.66,4
1.55421E+12,-9.600749,-0.1921347,1.0959458,0.023435818,-0.00958738,-0.07350325,10.32,44.82,-30.54,4
1.55421E+12,-9.758766,-0.2208651,1.1677719,0.036218993,-0.003195793,-0.066046394,10.32,44.82,-30.42,4
1.55421E+12,-9.68694,-0.19692309,1.2252327,0.049002163,0.002130529,-0.05219796,10.32,44.88,-30.36,4
1.55421E+12,-9.710882,-0.15861586,1.0576386,0.06178534,0,-0.04580637,10.26,44.88,-30.3,4
1.55421E+12,-9.619903,-0.0724246,1.134253,0.07243799,0.006391587,-0.043675844,10.26,44.94,-30.18,4
1.55421E+12,-9.749189,-0.13467385,1.0193313,0.0777643,0.008522116,-0.040480047,10.26,44.94,-30.18,4
1.55421E+12,-9.696517,-0.034117375,1.134253,0.06711166,0.00958738,-0.03089267,10.2,44.88,-30.18,4
1.55421E+12,-9.77792,-0.048482586,1.1246762,0.058589544,0.011717909,-0.027696876,10.2,44.88,-30.18,4
1.55421E+12,-9.624691,-0.019752163,1.0767922,0.051132694,0.011717909,-0.03195793,10.2,44.82,-30.24,4
1.55421E+12,-9.739613,-0.10115502,1.1007342,0.041545313,0.00958738,-0.029827405,10.14,44.82,-30.36,4
1.55421E+12,-9.744401,-0.02932897,1.0145429,0.026631612,0.002130529,-0.025566347,10.14,44.76,-30.42,4
1.55421E+12,-9.77792,-0.08200141,0.99060094,0.011717909,-0.003195793,-0.023435818,10.2,44.76,-30.48,4
1.55421E+12,-9.648633,-0.04369418,1.0193313,0,-0.005326322,-0.02130529,10.2,44.7,-30.54,4
1.55421E+12,-9.65821,-0.091578215,1.1534066,-0.005326322,-0.011717909,-0.020240024,10.2,44.64,-30.54,4
1.55421E+12,-9.749189,-0.08200141,0.9475053,-0.006391587,-0.017044231,-0.020240024,10.2,44.58,-30.6,4
1.55421E+12,-9.68694,-0.08678981,0.97144735,-0.012783174,-0.023435818,-0.01917476,10.2,44.58,-30.6,4
1.55421E+12,-9.610326,-0.014963761,1.2060791,-0.025566347,-0.015978966,-0.022370555,10.2,44.52,-30.6,4
1.55421E+12,-9.648633,-0.0724246,1.0241197,-0.029827405,-0.020240024,-0.02876214,10.2,44.46,-30.6,4
1.55421E+12,-9.639056,-0.10115502,1.0720038,-0.03089267,-0.01917476,-0.03834952,10.14,44.4,-30.54,4
1.55421E+12,-9.648633,-0.02932897,1.0528502,-0.039414786,-0.025566347,-0.041545313,10.14,44.34,-30.54,4
1.55421E+12,-9.720459,-0.14425065,0.9283517,-0.04580637,-0.022370555,-0.03089267,10.14,44.34,-30.54,4
1.55421E+12,-9.586384,-0.038905777,1.0815806,-0.053263225,-0.024501082,-0.018109497,10.14,44.34,-30.54,4
1.55421E+12,-9.615114,-0.024540568,1.0241197,-0.05219796,-0.020240024,-0.017044231,10.14,44.34,-30.6,4
1.55421E+12,-9.634268,0.018555064,1.0767922,-0.051132694,-0.014913702,-0.017044231,10.2,44.28,-30.6,4
1.55421E+12,-9.715671,0.05686229,0.98102415,-0.053263225,-0.012783174,-0.011717909,10.2,44.34,-30.6,4
1.55421E+12,-9.667787,-0.038905777,1.0672154,-0.070307456,-0.011717909,-0.010652645,10.26,44.34,-30.6,4
1.55421E+12,-9.744401,-0.024540568,1.1725603,-0.08948222,-0.010652645,-0.011717909,10.26,44.34,-30.54,4
1.55421E+12,-9.739613,-0.0676362,1.0815806,-0.098004326,-0.015978966,-0.010652645,10.26,44.34,-30.54,4
1.55421E+12,-9.634268,0.037708677,1.0528502,-0.0958738,-0.017044231,-0.00958738,10.26,44.34,-30.48,4
1.55421E+12,-9.586384,-0.038905777,1.2539631,-0.083090626,-0.022370555,-0.010652645,10.08,44.34,-30.42,4
1.55421E+12,-9.696517,0.013766659,1.0241197,-0.070307456,-0.01917476,-0.015978966,9.96,44.34,-30.42,4
1.55421E+12,-9.581595,0.018555064,1.0097545,-0.07456851,-0.01917476,-0.017044231,9.84,44.34,-30.42,4
1.55421E+12,-9.56723,-0.010175358,1.2348095,-0.08522116,-0.018109497,-0.012783174,9.72,44.34,-30.48,4
1.55421E+12,-9.629479,-0.08200141,1.0289081,-0.09267801,-0.01917476,-0.00958738,9.6,44.34,-30.48,4
1.55421E+12,-9.691729,0.008978256,1.2826935,-0.08841695,-0.018109497,-0.004261058,9.48,44.4,-30.54,4
1.55421E+12,-9.677363,-0.024540568,1.2683283,-0.07882957,-0.02130529,-0.002130529,9.42,44.4,-30.48,4
1.55421E+12,-9.667787,0.05686229,1.1055226,-0.07456851,-0.020240024,0.002130529,9.42,44.4,-30.42,4
1.55421E+12,-9.710882,0.032920275,1.0911574,-0.083090626,-0.02130529,0.004261058,9.6,44.46,-30.36,4
1.55421E+12,-9.749189,0.08559271,1.1965023,-0.096939065,-0.025566347,0.001065265,9.72,44.46,-30.3,4
1.55421E+12,-9.749189,0.076015905,1.062427,-0.10972224,-0.02876214,0,9.78,44.46,-30.18,4
1.55421E+12,-9.744401,0.15263036,1.1246762,-0.11824436,-0.03089267,0.003195793,9.84,44.52,-30.06,4
1.55421E+12,-9.696517,0.04249708,1.0289081,-0.12250541,-0.034088463,0.004261058,9.96,44.52,-29.94,4
1.55421E+12,-9.77792,-0.014963761,1.359308,-0.12250541,-0.033023197,0.004261058,10.02,44.52,-29.82,4
1.55421E+12,-9.667787,0.061650693,1.335366,-0.12037488,-0.035153728,0.005326322,10.02,44.52,-29.76,4
1.55421E+12,-9.634268,0.09995792,1.1486182,-0.11930962,-0.037284255,0.003195793,10.08,44.52,-29.7,4
1.55421E+12,-9.619903,0.05686229,1.2204443,-0.11930962,-0.03834952,0.001065265,10.08,44.52,-29.76,4
1.55421E+12,-9.629479,0.04249708,1.2635399,-0.112918034,-0.041545313,0.001065265,10.14,44.52,-29.76,4
1.55421E+12,-9.610326,0.061650693,1.2683283,-0.10865697,-0.04474111,-0.002130529,10.14,44.52,-29.76,4
1.55421E+12,-9.605537,-0.014963761,1.1246762,-0.10546118,-0.03834952,-0.002130529,10.2,44.52,-29.82,4
1.55421E+12,-9.677363,0.090381116,1.1725603,-0.099069595,-0.04261058,-0.008522116,10.2,44.58,-29.82,4
1.55421E+12,-9.634268,0.05686229,1.2348095,-0.083090626,-0.043675844,-0.012783174,10.2,44.64,-29.82,4
1.55421E+12,-9.662998,-0.034117375,1.3305776,-0.080960095,-0.04261058,-0.00958738,10.14,44.76,-29.7,4
1.55421E+12,-9.519346,0.008978256,1.1486182,-0.082025364,-0.043675844,-0.005326322,10.14,44.82,-29.64,4
1.55421E+12,-9.629479,0.023343466,1.335366,-0.06711166,-0.04261058,-0.004261058,10.14,44.88,-29.58,4
1.55421E+12,-9.562442,-0.02932897,1.2443863,-0.039414786,-0.034088463,-0.007456851,10.14,45,-29.46,4
1.55421E+12,-9.586384,0.018555064,1.2826935,-0.004261058,-0.01917476,-0.00958738,10.14,45.06,-29.4,4
1.55421E+12,-9.600749,-0.024540568,1.2970588,0.020240024,-0.018109497,-0.012783174,10.14,45.18,-29.28,4
1.55421E+12,-9.639056,-0.04369418,1.3449428,0.024501082,-0.007456851,-0.017044231,10.2,45.24,-29.22,4
1.55421E+12,-9.68694,-0.00059855,1.3018472,0.029827405,-0.003195793,-0.012783174,10.26,45.3,-29.22,4
1.55421E+12,-9.739613,0.08559271,1.2731167,0.04474111,0.001065265,-0.014913702,10.38,45.42,-29.22,4
1.55421E+12,-9.624691,0.14305355,1.2300211,0.06711166,0.008522116,-0.017044231,10.38,45.48,-29.16,4
